Word,freqfilms2,freqlivres,cgram
pointeur,0.01,0.00,ADJ
pointeur,0.03,0.41,NOM
pointillé,0.16,1.62,NOM
pointilleux,0.92,0.88,ADJ
pointillisme,0.01,0.00,NOM
pointilliste,0.00,0.14,ADJ
pointu,2.17,9.19,ADJ
pointure,2.67,1.01,NOM
poire,5.67,10.81,NOM
poiré,0.00,0.14,NOM
poireau,0.61,0.88,NOM
poireauter,1.18,1.28,VER
poirer,0.00,0.14,VER
poirier,0.42,2.57,NOM
poiroter,0.02,0.00,VER
poiscaille,0.21,0.41,NOM
poison,18.59,9.86,NOM
poissard,0.00,0.07,ADJ
poissard,0.00,0.07,NOM
poisse,5.61,1.35,NOM
poisser,0.11,0.61,VER
poisseux,0.54,3.99,ADJ
poisson,53.61,30.14,NOM
poissonnerie,0.22,0.47,NOM
poissonneux,0.21,0.34,ADJ
poissonnier,0.69,0.41,NOM
poissonnière,0.07,3.92,NOM
poitevin,0.00,0.20,ADJ
poitrail,0.20,4.73,NOM
poitrinaire,0.02,0.88,ADJ
poitrine,25.31,99.59,NOM
poivrade,0.14,0.27,NOM
poivre,3.79,6.69,NOM
poivré,0.02,0.34,ADJ
poivrer,0.03,0.20,VER
poivrier,0.08,0.34,NOM
poivrière,0.05,0.07,NOM
poivron,0.51,0.27,NOM
poivrot,2.16,2.03,NOM
poker,10.62,3.78,NOM
polack,0.04,0.07,ADJ
polack,1.37,0.00,NOM
polaire,0.11,0.00,NOM
polaire,1.71,1.55,ADJ
polak,0.07,0.27,ADJ
polak,0.12,0.34,NOM
polaque,0.05,0.07,NOM
polar,0.23,1.08,NOM
polarisant,0.01,0.00,ADJ
polarisation,0.06,0.00,NOM
polarisé,0.01,0.00,ADJ
polariser,0.04,0.07,VER
polarité,0.54,0.00,NOM
polaroid,0.39,0.00,NOM
polaroïd,0.47,0.88,NOM
polder,0.00,0.07,NOM
polémique,0.13,0.27,ADJ
polémique,0.46,1.22,NOM
polémiquer,0.03,0.14,VER
polémiste,0.14,0.41,NOM
polenta,0.88,0.27,NOM
police,274.31,81.69,NOM
policé,0.00,0.81,ADJ
policeman,0.03,0.34,NOM
policer,0.04,0.00,VER
polichinelle,0.49,1.76,NOM
policier,5.43,2.97,ADJ
policier,19.94,10.00,NOM
policlinique,0.10,0.00,NOM
poliment,3.29,10.00,ADV
polio,1.08,0.27,NOM
poliomyélite,0.28,0.27,NOM
poliomyélitique,0.00,0.14,ADJ
poliorcétique,0.00,0.07,ADJ
polir,0.38,1.42,VER
polish,0.06,0.07,NOM
polissage,0.11,0.34,NOM
polisseur,0.01,0.00,NOM
polissoir,0.02,0.07,NOM
polisson,0.56,0.34,ADJ
polisson,0.83,0.27,NOM
polissonner,0.01,0.00,VER
polissonnerie,0.00,0.14,NOM
polissure,0.00,0.07,NOM
politburo,0.03,0.47,NOM
politesse,4.29,17.97,NOM
politicard,0.03,0.14,ADJ
politicard,0.08,0.14,NOM
politicien,0.19,0.14,ADJ
politicien,2.34,0.61,NOM
politico,0.17,0.27,ADV
politique,24.89,44.39,ADJ
politique,34.84,65.88,NOM
politiquement,2.73,2.77,ADV
politisation,0.01,0.00,NOM
politiser,0.07,0.00,VER
polka,1.90,7.50,NOM
pollen,1.20,1.82,NOM
pollinique,0.00,0.07,ADJ
pollinisateur,0.03,0.00,ADJ
pollinisation,0.09,0.00,NOM
polliniser,0.01,0.00,VER
polluant,0.03,0.07,ADJ
polluer,0.65,0.34,VER
pollueur,0.01,0.00,ADJ
pollueur,0.04,0.00,NOM
pollution,2.35,1.15,NOM
poloche,0.00,0.34,NOM
polochon,0.06,0.41,NOM
polonais,6.28,9.39,ADJ
polonais,7.06,8.18,NOM
polski,0.14,0.14,NOM
poltron,0.16,0.14,ADJ
poltron,0.58,0.27,NOM
poltronnerie,0.55,0.00,NOM
polyacrylate,0.03,0.00,NOM
polyamide,0.00,0.14,NOM
polyandre,0.00,0.07,ADJ
polyarthrite,0.03,0.00,NOM
polycarbonate,0.03,0.00,NOM
polycéphale,0.01,0.00,ADJ
polychlorure,0.01,0.00,NOM
polychrome,0.00,0.74,ADJ
polychromé,0.00,0.14,ADJ
polychromie,0.00,0.27,NOM
polyclinique,0.23,0.14,NOM
polycopie,0.01,0.07,NOM
polycopié,0.00,0.07,NOM
polycopier,0.01,0.34,VER
polyculture,0.00,0.07,NOM
polydactylie,0.01,0.00,NOM
polyèdre,0.00,0.14,NOM
polyester,0.46,0.34,NOM
polyéthylène,0.13,0.14,NOM
polygame,0.15,0.00,ADJ
polygamie,0.49,0.27,NOM
polygénique,0.01,0.00,ADJ
polyglotte,0.02,0.14,NOM
polyglotte,0.08,0.61,ADJ
polygonal,0.01,0.00,ADJ
polygone,0.12,0.47,NOM
polygraphe,0.34,0.07,NOM
polykystique,0.04,0.00,ADJ
polymérase,0.05,0.00,NOM
polymère,0.09,0.00,ADJ
polymère,0.16,0.00,NOM
polymérique,0.01,0.00,ADJ
polymorphe,0.05,0.07,ADJ
polymorphie,0.02,0.00,NOM
polynésien,0.02,0.00,NOM
polynésien,0.03,0.07,ADJ
polype,0.23,0.54,NOM
polyphone,0.00,0.07,ADJ
polyphonie,0.02,0.14,NOM
polyphonique,0.23,0.14,ADJ
polypier,0.00,0.07,NOM
polypropylène,0.01,0.14,NOM
polystyrène,0.38,0.14,NOM
polysyllabe,0.01,0.00,ADJ
polysyllabique,0.01,0.07,ADJ
polytechnicien,0.14,0.81,NOM
polytechnique,0.40,0.88,ADJ
polytechnique,0.44,0.47,NOM
polythéiste,0.01,0.00,ADJ
polythène,0.01,0.00,NOM
polytonal,0.00,0.07,ADJ
polytonalité,0.00,0.07,NOM
polyuréthane,0.05,0.00,NOM
polyvalence,0.01,0.14,NOM
polyvalent,0.02,0.14,ADJ
polyvinyle,0.01,0.07,NOM
polyvinylique,0.03,0.00,ADJ
pomelo,0.01,0.00,NOM
pomélo,0.01,0.00,NOM
poméranien,0.01,0.07,ADJ
pommade,2.21,2.16,NOM
pommadé,0.00,0.47,ADJ
pommader,0.00,0.41,VER
pommadin,0.00,0.07,NOM
pommard,0.00,0.07,NOM
pomme,19.77,46.08,NOM
pommeau,0.22,3.92,NOM
pommelé,0.26,0.95,ADJ
pommeler,0.00,0.07,VER
pommer,0.04,0.00,VER
pommeraie,0.01,0.14,NOM
pommette,0.21,2.70,NOM
pommier,1.55,5.88,NOM
pompadour,0.03,0.00,ADJ
pompage,0.35,0.14,NOM
pompe,10.51,18.45,NOM
pompé,0.04,0.00,ADJ
pompéien,0.01,0.20,ADJ
pomper,1.72,1.15,VER
pompette,1.21,0.41,ADJ
pompeur,0.04,0.27,NOM
pompeusement,0.01,1.15,ADV
pompeux,0.85,2.50,ADJ
pompier,1.52,0.41,ADJ
pompier,2.67,1.01,NOM
pompiérisme,0.00,0.07,NOM
pompiste,2.05,3.51,NOM
pompon,1.22,1.35,NOM
pomponner,0.32,0.14,VER
ponant,0.04,0.34,NOM
ponçage,0.01,0.14,NOM
ponce,0.07,0.14,NOM
ponceau,0.00,0.14,ADJ
ponceau,0.00,0.34,NOM
poncer,0.16,0.07,VER
poncho,1.00,0.20,NOM
poncif,0.00,0.47,NOM
ponction,1.68,0.74,NOM
ponctionner,0.01,0.07,VER
ponctualité,1.01,1.42,NOM
ponctuation,0.30,1.35,NOM
ponctuel,1.82,0.81,ADJ
ponctuellement,0.26,1.01,ADV
ponctuer,0.02,0.61,VER
pondérable,0.00,0.14,ADJ
pondération,0.12,0.47,NOM
pondéré,0.03,0.68,ADJ
pondérer,0.01,0.00,VER
pondeur,0.00,0.07,NOM
pondoir,0.00,0.14,NOM
pondre,1.64,1.69,VER
ponette,0.00,0.27,NOM
poney,3.70,0.47,NOM
pongé,0.00,0.20,NOM
pongiste,0.10,0.00,NOM
pongo,1.72,0.00,NOM
pontage,0.60,0.07,NOM
ponte,1.46,1.62,NOM
ponté,0.01,0.00,ADJ
ponter,0.21,0.00,VER
pontet,0.01,0.14,NOM
pontife,0.23,0.88,NOM
pontifiant,0.02,0.27,ADJ
pontifical,0.16,0.47,ADJ
pontificat,0.01,0.14,NOM
pontifier,0.04,0.07,VER
pontil,0.00,0.07,NOM
pontin,0.10,0.07,ADJ
ponton,0.98,2.16,NOM
pontonnier,0.00,0.14,NOM
popaul,0.28,0.07,NOM
popeline,0.00,4.66,NOM
poplité,0.01,0.00,ADJ
popote,0.01,0.74,ADJ
popote,0.39,2.09,NOM
popotin,0.79,0.74,NOM
populace,1.53,2.36,NOM
populacier,0.00,0.20,ADJ
populaire,16.23,23.45,ADJ
populairement,0.14,0.07,ADV
populariser,0.12,0.07,VER
popularité,2.03,1.76,NOM
population,14.86,23.58,NOM
populeux,0.01,0.74,ADJ
populisme,0.02,0.07,NOM
populiste,0.01,0.00,NOM
populiste,0.16,0.27,ADJ
populo,0.17,1.55,NOM
poque,0.16,0.07,NOM
poquette,0.00,0.07,NOM
porcelaine,2.85,10.74,NOM
porcelet,0.44,0.27,NOM
porche,2.95,15.34,NOM
porcher,1.46,0.00,NOM
porcherie,2.73,1.22,NOM
porcif,0.00,0.14,NOM
porcin,0.02,0.00,NOM
porcin,0.19,0.20,ADJ
poreux,0.49,1.55,ADJ
porno,5.13,1.08,ADJ
porno,8.73,0.47,NOM
pornocrate,0.00,0.07,NOM
pornographe,0.17,0.47,NOM
pornographie,1.81,1.15,NOM
pornographique,0.56,0.68,ADJ
porosité,0.04,0.34,NOM
porphyre,0.10,1.35,NOM
porphyrie,0.12,0.00,NOM
porque,0.32,0.00,NOM
porridge,1.13,0.74,NOM
portabilité,0.01,0.00,NOM
portable,31.70,0.61,ADJ
portage,0.08,0.74,NOM
portager,0.00,0.07,VER
portail,7.97,21.82,NOM
portal,0.05,0.14,ADJ
portance,0.29,0.00,NOM
portant,0.58,3.04,NOM
portant,5.00,8.72,ADJ
portatif,0.40,1.08,ADJ
porte,288.39,536.96,NOM
portée,1.44,2.97,ADJ
portée,13.05,33.18,NOM
portefaix,0.01,1.15,NOM
portefeuille,16.53,19.66,NOM
portemanteau,0.30,2.97,NOM
portement,0.00,0.07,NOM
porter,3.87,2.36,NOM
porter,79.04,79.93,VER
porterie,0.01,0.14,NOM
porteur,2.38,5.14,ADJ
porteur,4.01,5.54,NOM
portfolio,0.68,0.00,NOM
portier,3.07,6.89,NOM
portillon,0.35,3.04,NOM
portion,2.30,5.61,NOM
portique,0.35,3.11,NOM
portland,0.05,0.07,NOM
porto,2.27,4.46,NOM
portor,0.00,0.07,NOM
portoricain,0.41,0.00,NOM
portoricain,0.53,0.00,ADJ
portraire,0.00,0.07,VER
portrait,22.64,39.19,NOM
portraitiste,0.26,0.27,NOM
portraiturer,0.00,0.20,VER
portuaire,0.29,0.54,ADJ
portugais,3.04,1.62,ADJ
portugais,7.58,2.70,NOM
portulan,0.00,0.34,NOM
portus,0.00,0.07,NOM
posada,0.12,0.74,NOM
posément,0.10,8.38,ADV
posemètre,0.02,0.00,NOM
poser,73.73,73.85,VER
poseur,0.22,0.14,ADJ
poseur,0.67,0.74,NOM
positif,2.62,1.08,NOM
positif,9.69,3.99,ADJ
position,55.24,53.85,NOM
positionnel,0.01,0.00,ADJ
positionnement,0.23,0.07,NOM
positionner,0.57,0.07,VER
positionneur,0.01,0.00,NOM
positivement,1.58,3.11,ADV
positiver,0.23,0.00,VER
positivisme,0.04,0.14,NOM
positiviste,0.10,0.00,NOM
positiviste,0.20,0.14,ADJ
positivité,0.17,0.07,NOM
positon,0.01,0.00,NOM
positron,0.01,0.07,NOM
posologie,0.15,0.27,NOM
possédant,0.06,0.14,ADJ
possédant,0.07,0.34,NOM
possédé,0.28,0.47,ADJ
possédé,0.90,1.08,NOM
posséder,6.36,13.24,VER
possesseur,0.50,2.57,NOM
possessif,0.00,0.47,NOM
possessif,0.41,0.81,ADJ
possession,11.56,24.19,NOM
possessivité,0.03,0.20,NOM
possibilité,16.79,19.46,NOM
possible,16.31,11.82,NOM
possible,193.91,197.16,ADJ
possiblement,0.21,0.20,ADV
postage,0.01,0.00,NOM
postal,1.69,1.35,ADJ
postcombustion,0.12,0.00,NOM
postcure,0.04,0.27,NOM
postdater,0.01,0.00,VER
postdoctoral,0.01,0.00,ADJ
poste,72.64,73.58,NOM
posté,0.10,0.34,ADJ
poster,0.81,0.27,ADJ
poster,1.60,1.01,NOM
poster,2.51,2.16,VER
postérieur,0.22,0.27,ADJ
postérieur,0.73,1.01,NOM
postérieurement,0.03,0.27,ADV
postérité,1.54,2.23,NOM
postface,0.00,0.20,NOM
posthume,0.81,3.78,ADJ
postiche,0.27,0.68,ADJ
postiche,0.33,0.34,NOM
postier,0.10,0.20,ADJ
postier,0.58,0.54,NOM
postillon,0.03,0.68,NOM
postillonner,0.00,0.34,VER
postillonneur,0.01,0.00,NOM
postmoderne,0.08,0.07,ADJ
postmodernisme,0.01,0.07,NOM
postmoderniste,0.01,0.00,ADJ
postnatal,0.01,0.00,ADJ
postopératoire,0.13,0.00,ADJ
postproduction,0.02,0.00,NOM
postsynchronisation,0.00,0.07,NOM
postulant,0.05,0.27,NOM
postulat,0.14,0.61,NOM
postuler,0.88,0.54,VER
posture,1.26,7.84,NOM
potable,2.15,1.08,ADJ
potache,0.08,0.47,NOM
potage,3.07,6.01,NOM
potager,0.28,0.81,ADJ
potager,1.93,3.04,NOM
potard,0.00,0.68,NOM
potasse,0.21,0.27,NOM
potasser,0.17,0.14,VER
potassium,1.68,0.47,NOM
poteau,3.88,7.70,NOM
potée,0.04,0.95,NOM
potelé,0.33,0.54,ADJ
potence,3.04,1.35,NOM
potentat,0.10,0.34,NOM
potentialisation,0.01,0.00,NOM
potentialiser,0.01,0.00,VER
potentialité,0.38,0.07,NOM
potentiel,2.30,0.27,ADJ
potentiel,5.94,0.95,NOM
potentiellement,1.12,0.14,ADV
potentiomètre,0.14,0.20,NOM
poter,0.02,0.00,VER
poterie,0.78,1.89,NOM
poterne,0.02,1.76,NOM
potiche,0.55,0.61,NOM
potier,0.26,0.61,NOM
potimarron,0.01,0.00,NOM
potin,0.61,1.55,NOM
potion,10.01,2.30,NOM
potiron,0.99,0.61,NOM
potlatch,0.00,0.20,NOM
potos,0.00,0.07,NOM
pouacre,0.01,0.07,NOM
poubelle,14.85,10.27,NOM
pouce,11.89,29.86,NOM
poucet,0.84,0.95,NOM
poucette,0.76,0.00,NOM
pouding,0.16,0.07,NOM
poudingue,0.00,0.07,NOM
poudrage,0.01,0.07,NOM
poudre,22.09,27.57,NOM
poudré,0.02,0.61,ADJ
poudrer,0.42,0.41,VER
poudrette,0.00,0.07,NOM
poudreux,0.02,1.62,ADJ
poudrier,0.25,1.35,NOM
poudrière,0.25,0.61,NOM
poudroiement,0.00,1.08,NOM
pouffant,0.00,0.07,ADJ
pouffement,0.00,0.07,NOM
pouffer,0.05,1.35,VER
pouffiasse,2.73,1.35,NOM
poufiasse,1.50,0.20,NOM
pouille,0.01,0.00,NOM
pouillerie,0.00,0.41,NOM
pouilleux,0.47,0.88,ADJ
pouilleux,1.25,0.27,NOM
pouillot,0.01,0.00,NOM
pouilly,0.01,0.34,NOM
poujadisme,0.00,0.07,NOM
poujadiste,0.10,0.14,NOM
poulaga,0.14,1.22,NOM
poulaille,0.26,0.41,NOM
poulailler,2.43,3.04,NOM
poulain,3.20,3.04,NOM
poulardin,0.00,0.20,NOM
poulbot,0.00,0.20,NOM
poule,23.50,16.69,NOM
poulet,32.33,14.53,NOM
poulette,2.71,0.95,NOM
pouliche,0.90,1.55,NOM
poulie,0.57,1.49,NOM
poulinière,0.01,0.07,NOM
poulinière,0.14,0.07,ADJ
poulot,0.00,0.07,NOM
poulotter,0.00,0.07,VER
poulpe,1.48,1.22,NOM
pouls,15.64,5.54,NOM
poumon,4.55,3.58,NOM
pound,0.03,0.00,NOM
poupard,0.00,0.07,ADJ
poupard,0.00,0.47,NOM
poupe,1.30,2.97,NOM
poupée,22.05,18.58,NOM
poupin,0.00,1.35,ADJ
poupon,0.33,2.30,NOM
pouponnage,0.04,0.07,NOM
pouponner,0.14,0.47,VER
pouponnière,0.20,0.14,NOM
poupoule,0.10,0.74,NOM
pourboire,6.00,5.20,NOM
pourceau,0.30,0.34,NOM
pourcent,0.35,0.00,NOM
pourcentage,3.83,1.76,NOM
pourchas,0.00,0.27,NOM
pourchasser,0.82,0.27,VER
pourchasseur,0.00,0.07,NOM
pourcif,0.00,0.07,NOM
pourfendeur,0.16,0.14,NOM
pourfendre,0.04,0.54,VER
pourim,0.68,0.27,NOM
pourlécher,0.00,0.14,VER
pourliche,0.06,0.81,NOM
pourparler,0.15,0.07,NOM
pourparlers,0.96,2.23,NOM
pourpier,0.00,0.14,NOM
pourpoint,0.59,1.15,NOM
pourpre,0.73,4.39,NOM
pourpre,1.35,4.73,ADJ
pourpré,0.01,0.00,ADJ
pourquoi,1.40,3.18,NOM
pourquoi,655.75,297.64,CON
pourquoi,1348.04,185.54,ADV
pourri,3.36,2.70,NOM
pourri,9.23,8.18,ADJ
pourrir,5.79,5.95,VER
pourrissant,0.06,0.81,ADJ
pourrissement,0.46,0.88,NOM
pourrisseur,0.00,0.07,ADJ
pourrissoir,0.00,0.41,NOM
pourriture,3.93,6.55,NOM
poursuite,6.92,12.36,NOM
poursuivant,0.32,0.54,NOM
poursuivre,17.35,22.23,VER
pourtant,95.80,375.68,ADV
pourtour,0.09,2.57,NOM
pourvoi,0.31,0.00,NOM
pourvoir,1.25,2.57,VER
pourvoyeur,0.47,0.74,NOM
poussah,0.00,0.27,NOM
pousse,7.30,2.84,NOM
poussé,0.47,1.35,ADJ
poussée,1.93,10.47,NOM
pousser,27.51,45.68,VER
poussette,1.83,1.96,NOM
pousseur,0.02,0.20,NOM
poussier,0.00,0.81,NOM
poussière,22.77,73.38,NOM
poussiéreux,1.12,8.78,ADJ
poussif,0.02,1.55,ADJ
poussin,5.81,1.55,NOM
poussine,0.00,0.07,NOM
poussinière,0.00,0.07,NOM
poussivement,0.00,0.14,ADV
poussoir,0.02,0.07,NOM
poutargue,0.00,0.07,NOM
poutine,0.06,0.00,ADJ
poutou,0.06,0.34,NOM
poutraison,0.00,0.14,NOM
poutre,1.38,5.34,NOM
poutrelle,0.06,0.41,NOM
pouvoir,89.52,86.49,NOM
pouvoir,134.56,114.39,VER
pouzzolane,0.00,0.14,NOM
practice,0.15,0.00,NOM
pradelle,0.00,6.08,NOM
praesidium,0.10,0.14,NOM
pragmatique,0.43,0.34,ADJ
pragmatiquement,0.01,0.00,ADV
pragmatisme,0.24,0.27,NOM
pragmatiste,0.01,0.07,NOM
praire,0.01,0.07,NOM
prairial,0.00,0.20,NOM
prairie,2.38,9.80,NOM
praline,0.41,0.47,NOM
praliné,0.01,0.14,NOM
praliné,0.05,0.07,ADJ
prang,0.11,0.07,NOM
praticable,0.01,0.20,NOM
praticable,0.30,1.01,ADJ
praticien,0.30,1.35,NOM
pratiquant,0.11,0.20,NOM
pratiquant,0.56,0.54,ADJ
pratique,7.60,11.42,NOM
pratique,11.00,10.54,ADJ
pratiquement,14.68,17.03,ADV
pratiquer,3.65,4.53,VER
praxie,0.10,0.00,NOM
préadolescence,0.01,0.00,NOM
préalable,0.55,2.36,ADJ
préalable,0.91,1.96,NOM
préalablement,0.08,2.03,ADV
préambule,0.25,2.57,NOM
préau,0.10,3.51,NOM
préavis,2.00,1.08,NOM
précaire,0.86,5.41,ADJ
précairement,0.00,0.47,ADV
précambrien,0.00,0.07,NOM
précambrien,0.01,0.00,ADJ
précarité,0.19,1.35,NOM
précaution,4.80,19.39,NOM
précautionneusement,0.01,3.72,ADV
précautionneux,0.04,2.50,ADJ
précédemment,11.48,2.16,ADV
précédent,2.31,6.15,ADJ
précédent,3.36,4.66,NOM
précéder,0.09,2.23,VER
précellence,0.00,0.07,NOM
précelles,0.00,0.07,NOM
précepte,0.17,1.08,NOM
précepteur,0.32,2.16,NOM
précession,0.00,0.20,NOM
préchauffage,0.02,0.00,NOM
préchauffer,0.01,0.00,VER
prêche,0.23,1.01,NOM
prêcher,3.06,2.36,VER
prêcheur,0.58,0.74,NOM
précieusement,0.44,1.76,ADV
précieux,16.13,22.91,ADJ
préciosité,0.02,1.08,NOM
précipice,1.44,1.62,NOM
précipitamment,0.99,10.14,ADV
précipitant,0.00,0.14,NOM
précipitation,1.90,6.15,NOM
précipité,0.10,0.95,NOM
précipité,1.46,3.31,ADJ
précipiter,2.53,9.46,VER
précis,0.84,1.76,NOM
précis,20.18,38.24,ADJ
précisément,12.80,34.80,ADV
préciser,3.77,13.04,VER
précision,5.50,18.99,NOM
précité,0.01,0.14,ADJ
précoce,2.31,4.39,ADJ
précocement,0.01,1.15,ADV
précocité,0.12,1.35,NOM
précognition,0.03,0.00,NOM
précolombien,0.02,0.00,ADJ
préconçu,0.00,0.07,ADJ
préconisation,0.01,0.00,NOM
préconiser,0.15,0.20,VER
précuit,0.01,0.00,ADJ
précurseur,0.10,0.74,ADJ
précurseur,0.14,1.01,NOM
prédateur,0.13,0.34,ADJ
prédateur,1.54,0.34,NOM
prédation,0.04,0.00,NOM
prédécesseur,1.60,1.96,NOM
prédelle,0.00,0.14,NOM
prédestination,0.04,0.95,NOM
prédestiné,0.00,0.07,NOM
prédestiné,0.02,0.41,ADJ
prédéterminer,0.00,0.07,VER
prédicant,0.00,0.27,NOM
prédicat,0.01,0.00,NOM
prédicateur,0.66,1.01,NOM
prédication,0.25,0.41,NOM
prédictible,0.01,0.00,ADJ
prédictif,0.01,0.00,ADJ
prédiction,1.08,1.89,NOM
prédigéré,0.01,0.00,ADJ
prédigestion,0.00,0.07,NOM
prédilection,0.34,3.11,NOM
prédire,2.52,1.28,VER
prédisposition,0.21,0.27,NOM
prédit,0.02,0.14,ADJ
prédominance,0.01,0.47,NOM
prédominant,0.04,0.14,ADJ
prédominer,0.01,0.00,VER
préélectoral,0.01,0.00,ADJ
prééminence,0.01,0.41,NOM
préemption,0.05,0.07,NOM
préencollé,0.01,0.00,ADJ
préétabli,0.25,0.14,ADJ
préexistant,0.01,0.00,ADJ
préfabriqué,0.19,0.88,ADJ
préface,0.42,2.64,NOM
préfacer,0.04,0.00,VER
préfacier,0.00,0.07,NOM
préfectance,0.00,0.14,NOM
préfecture,3.97,7.36,NOM
préférable,4.39,7.30,ADJ
préférablement,0.01,0.00,ADV
préféré,3.78,2.91,NOM
préféré,13.76,4.46,ADJ
préférence,4.65,12.16,NOM
préférentiel,0.06,0.07,ADJ
préférer,1.68,5.95,VER
préfet,7.42,7.09,NOM
préfiguration,0.00,0.61,NOM
préfigurer,0.01,0.07,VER
préfix,0.01,0.00,ADJ
préfixation,0.01,0.00,NOM
préfixe,0.23,0.14,NOM
préformation,0.00,0.07,NOM
préformer,0.00,0.07,VER
préfrontal,0.05,0.00,ADJ
prégnance,0.00,0.14,NOM
préhenseur,1.00,0.00,ADJ
préhensile,0.01,0.07,ADJ
préhension,0.10,0.07,NOM
préhistoire,0.73,2.84,NOM
préhistorien,0.00,0.07,NOM
préhistorique,0.83,1.55,ADJ
préhominien,0.00,0.07,NOM
préindustriel,0.01,0.00,ADJ
préjudice,1.56,1.96,NOM
préjudiciable,0.30,0.47,ADJ
préjugé,0.93,2.43,NOM
préjuger,0.02,0.88,VER
prélasser,0.33,0.88,VER
prélat,0.04,1.76,NOM
prélavage,0.01,0.00,NOM
prélaver,0.01,0.00,VER
prèle,0.02,0.00,NOM
prélegs,0.00,0.07,NOM
prélèvement,2.43,0.54,NOM
prélever,1.75,1.35,VER
préliminaire,0.11,0.20,NOM
préliminaire,2.21,0.74,ADJ
prélude,0.89,2.36,NOM
préluder,0.00,0.27,VER
prématuré,0.55,0.20,NOM
prématuré,1.51,1.22,ADJ
prématurément,1.22,2.03,ADV
prématurité,0.01,0.00,NOM
préméditation,1.30,1.69,NOM
prémédité,1.25,0.27,ADJ
préméditer,0.02,0.00,VER
prémenstruel,0.21,0.00,ADJ
prémices,0.34,1.35,NOM
premier,93.68,92.57,NOM
premier,146.12,237.91,ADJ
premièrement,0.04,0.00,ADJ
premièrement,5.51,1.76,ADV
prémisse,0.05,0.07,NOM
premium,0.05,0.00,NOM
prémolaire,0.19,0.07,NOM
prémonition,2.46,2.03,NOM
prémonitoire,0.24,1.22,ADJ
prémunir,0.04,0.54,VER
prenable,0.01,0.00,ADJ
prenant,1.13,1.89,ADJ
prénatal,0.27,0.14,ADJ
prendre,465.77,344.05,VER
preneur,1.97,1.42,NOM
prénom,23.18,24.19,NOM
prénommé,0.09,0.27,NOM
prénommé,0.18,0.20,ADJ
prénommer,0.00,0.27,VER
prénuptial,0.30,0.07,ADJ
préoccupant,0.27,0.27,ADJ
préoccupation,1.53,3.99,NOM
préoccupé,1.11,3.31,ADJ
préoccuper,2.68,3.45,VER
préopératoire,0.05,0.00,ADJ
prépa,0.78,0.00,NOM
préparateur,0.04,0.88,NOM
préparatif,0.00,0.07,NOM
préparation,5.17,9.73,NOM
préparatoire,0.43,1.55,ADJ
préparer,46.71,43.24,VER
prépondérance,0.07,0.61,NOM
prépondérant,0.12,0.27,ADJ
préposé,0.05,0.34,ADJ
préposé,0.77,2.84,NOM
préposition,0.20,0.07,NOM
prépotence,0.00,0.07,NOM
préprogrammé,0.07,0.00,ADJ
prépubère,0.08,0.00,ADJ
prépuce,0.88,0.41,NOM
préraphaélite,0.00,0.07,ADJ
prérentrée,0.01,0.00,NOM
préretraite,0.04,0.00,NOM
prérévolutionnaire,0.00,0.07,ADJ
prérogative,0.28,0.27,NOM
préroman,0.00,0.07,ADJ
présage,1.95,2.77,NOM
présager,0.14,1.49,VER
presbyte,0.00,0.54,NOM
presbyte,0.19,0.14,ADJ
presbytère,1.07,3.51,NOM
presbytérien,0.05,0.00,NOM
presbytérien,0.12,0.07,ADJ
presbyterium,0.00,0.07,NOM
presbytie,0.00,0.34,NOM
prescience,0.04,1.01,NOM
préscolaire,0.05,0.00,ADJ
prescription,1.77,1.28,NOM
prescrire,1.72,1.62,VER
préséance,0.05,0.47,NOM
présélection,0.04,0.00,NOM
présence,44.95,133.11,NOM
présent,40.09,53.24,ADJ
présent,65.14,137.23,NOM
présentable,2.65,1.82,ADJ
présentateur,1.76,1.08,NOM
présentation,5.52,4.80,NOM
présente,1.38,0.95,NOM
présentement,1.27,3.78,ADV
présenter,56.16,28.99,VER
présentoir,0.38,0.88,NOM
préservateur,0.01,0.00,NOM
préservatif,0.09,0.07,ADJ
préservatif,2.16,0.07,NOM
préservation,1.00,0.47,NOM
préserver,7.26,9.66,VER
préside,0.02,0.00,NOM
présidence,4.26,5.88,NOM
président,131.53,76.22,NOM
présidentiable,0.04,0.27,ADJ
présidentiel,1.86,0.68,ADJ
présider,1.01,1.89,VER
présidium,0.02,0.14,NOM
présocratique,0.00,0.14,ADJ
présomptif,0.23,0.14,ADJ
présomption,1.06,1.08,NOM
présomptueux,0.29,0.07,NOM
présomptueux,0.91,0.88,ADJ
presqu'île,0.16,1.35,NOM
presque,181.81,465.54,ADV
pressage,0.07,0.00,NOM
pressant,0.97,2.50,ADJ
presse,45.10,40.68,NOM
pressé,0.20,0.61,NOM
pressé,9.96,12.70,ADJ
pressement,0.01,0.20,NOM
pressenti,0.01,0.34,ADJ
pressentiment,7.17,6.76,NOM
pressentir,0.14,2.70,VER
presser,5.64,12.43,VER
presseur,0.01,0.14,ADJ
pressing,2.52,0.74,NOM
pression,35.33,19.05,NOM
pressoir,0.17,0.95,NOM
pressurer,0.06,0.20,VER
pressurisation,0.38,0.00,NOM
pressurisé,0.14,0.00,ADJ
pressuriser,0.02,0.00,VER
prestance,0.27,2.30,NOM
prestataire,0.12,0.00,NOM
prestation,1.58,1.28,NOM
preste,0.04,1.55,ADJ
prestement,0.09,4.05,ADV
prestesse,0.00,0.61,NOM
